id,features
1420,"[0.7693438529968262, 1.0273736715316772, 0.20775313675403595, 2.0226752758026123, 0.0777047723531723, -0.5778223872184753, 0.13631583750247955, 0.276942640542984, -0.23773907124996185, -1.821864128112793]"
1430,"[-0.0017810267163440585, 0.22840018570423126, -0.03822125867009163, 0.0007005144143477082, -0.06366514414548874, -0.04990958049893379, -0.04968096688389778, -0.0631016194820404, -0.04929417744278908, -0.0501205250620842]"
1440,"[0.45997563004493713, 0.47490161657333374, 0.0015145905781537294, -0.2544912099838257, -0.5968621373176575, 0.08113237470388412, -0.054131101816892624, -0.7586432695388794, -0.5306469202041626, 0.2085856944322586]"
1450,"[1.100380778312683, 0.741707444190979, -1.046305537223816, 0.9422202110290527, 0.3546368181705475, -1.0775922536849976, -2.33487606048584, -0.48680436611175537, 1.0712562799453735, -0.21803508698940277]"
1460,"[0.5985140800476074, 0.15399983525276184, 0.18650361895561218, -0.25097420811653137, -0.569989025592804, 0.36205223202705383, -0.2679966390132904, -1.2824854850769043, -0.14923687279224396, -0.41894981265068054]"
1470,"[0.05688733980059624, 0.4964596629142761, -0.1894063651561737, -0.18998168408870697, -0.4636790156364441, -0.2756846845149994, -0.15653637051582336, -0.45685166120529175, -0.1969439536333084, -0.22584418952465057]"
1480,"[0.6809940934181213, 0.7742841243743896, -0.6556331515312195, 0.07781490683555603, -0.4625433385372162, -0.35062175989151, -0.084336057305336, -0.3711887001991272, 0.008001652546226978, 0.5346579551696777]"
1490,"[0.16673417389392853, -0.09372329711914062, 0.2351478636264801, -0.14266066253185272, -0.5793911218643188, -0.3238998353481293, -0.45534664392471313, -0.5880739092826843, -1.0173269510269165, 0.3564649522304535]"
1500,"[0.0005275139701552689, 1.2516764402389526, -0.011051532812416553, 0.3276320993900299, -0.27660685777664185, -0.12169894576072693, -0.14705121517181396, -0.5170760154724121, 0.17747995257377625, 0.18748022615909576]"
1510,"[0.28423163294792175, 0.6954258680343628, -0.07324426621198654, -0.1390763819217682, -0.3825303018093109, 0.028819670900702477, -0.3385428488254547, -0.08014591783285141, -0.07741344720125198, -0.15133656561374664]"
1520,"[-0.21953420341014862, 0.4450646638870239, 1.1200684309005737, 0.2034822553396225, -1.9437057971954346, -0.7720178961753845, 0.12039991468191147, 0.17179197072982788, 0.664840817451477, -0.8084768056869507]"
1550,"[-0.04810304194688797, 0.590072512626648, 0.411025732755661, 0.048994723707437515, -0.2962050437927246, -0.48061928153038025, -0.030307872220873833, -0.5987338423728943, -0.9364520907402039, 0.4488627016544342]"
1570,"[1.158426284790039, 1.1278260946273804, 0.8447911739349365, 0.7127946019172668, 0.8557044863700867, -1.901485800743103, 0.12596938014030457, -0.37215861678123474, 0.5130190253257751, -0.7622110247612]"
1580,"[-0.14546802639961243, 0.8490995168685913, 0.011506984941661358, 0.43379807472229004, -0.400244802236557, -0.22611285746097565, -0.3183215856552124, -0.6442781090736389, -0.36841878294944763, -0.13980327546596527]"
1590,"[0.44923487305641174, 0.5318652987480164, -0.6098085045814514, -0.3001154661178589, 0.13802184164524078, -0.6767234802246094, 0.39672642946243286, -0.5673190355300903, -0.21663136780261993, 0.029991619288921356]"
1600,"[0.40407267212867737, 1.3192806243896484, 0.03942256420850754, -0.09496276080608368, -0.37531429529190063, -0.3933023512363434, 0.701159656047821, 0.22563225030899048, 0.3143674433231354, 0.60518479347229]"
1610,"[-0.18061645328998566, 0.8802681565284729, -0.5084625482559204, 0.29584988951683044, -0.6037161946296692, -0.20684930682182312, -0.340715229511261, -0.21838563680648804, -0.5482747554779053, 0.08053699880838394]"
1620,"[-0.1130116879940033, 0.4818798303604126, -0.45060670375823975, -0.034581467509269714, -0.9262075424194336, -0.3497869074344635, -0.15493056178092957, -0.6774137616157532, 0.03827579692006111, 0.358554869890213]"
1630,"[-0.2011144906282425, 0.35565710067749023, -0.09209833294153214, 0.04529367387294769, -0.19565406441688538, -0.13946786522865295, -0.06488315761089325, -0.2222336083650589, -0.16418039798736572, -0.019409574568271637]"
1640,"[-0.0003097432490903884, 0.20973749458789825, 0.5881772637367249, -0.1407383680343628, -1.3779382705688477, 0.1850755512714386, 0.23233915865421295, -1.1187001466751099, -0.20912030339241028, 0.056711066514253616]"
1650,"[1.083541750907898, 0.3342960476875305, 0.09962030500173569, -0.29501232504844666, -0.8137797117233276, 0.21977123618125916, -0.8756354451179504, -1.193414330482483, 0.3946956396102905, 0.4614655077457428]"
1660,"[0.8627333045005798, 0.9289894104003906, -0.044860951602458954, -0.16796134412288666, -0.35415974259376526, 0.028674805536866188, -0.4723382890224457, -0.4055027365684509, -0.16535691916942596, 0.156582310795784]"
1670,"[0.35104209184646606, 0.8526570796966553, -0.1673610806465149, 0.048625167459249496, -1.40770423412323, 0.7168506383895874, -0.5194553136825562, -0.3511904776096344, 0.8500621914863586, 0.5096967816352844]"
1680,"[-0.012462740764021873, 0.9532363414764404, -0.28023892641067505, 0.05547277256846428, -0.3919021189212799, -0.1862904578447342, -0.5083416700363159, -0.5748882293701172, 0.46108463406562805, -0.16692854464054108]"
1690,"[0.37895530462265015, 0.43850234150886536, -0.13886454701423645, 0.040794987231492996, -0.8653661608695984, -0.3815876543521881, 0.5145455598831177, -0.7033771872520447, -0.18565146625041962, -0.05027616024017334]"
1720,"[-0.7647089958190918, 0.2137671560049057, -0.2966082990169525, 0.011847306974232197, 0.05831116810441017, 0.21514444053173065, 0.2052580863237381, -0.3577299118041992, -0.15192848443984985, -0.5607290863990784]"
1730,"[0.708831250667572, 0.9381441473960876, -0.7874324321746826, 0.2628861963748932, -0.6076148152351379, 0.08678963780403137, -0.42365625500679016, -0.3701436519622803, 0.805624783039093, 0.1528807282447815]"
1750,"[0.42466163635253906, -0.12612709403038025, 0.18301494419574738, -0.14535701274871826, -1.1993249654769897, 0.24258343875408173, -0.22342579066753387, -0.7666733264923096, -0.40024346113204956, -0.572547197341919]"
1760,"[0.46626153588294983, 0.34282591938972473, 0.954387903213501, -0.09426254779100418, -0.42577579617500305, -0.22669987380504608, -0.4014279246330261, -0.7106514573097229, -0.21909041702747345, -0.21180900931358337]"
1770,"[0.3654330372810364, 0.5754011273384094, -0.6699294447898865, 0.022867219522595406, -0.7848794460296631, -0.4747379422187805, 0.20552091300487518, -0.7447701692581177, 0.03331024944782257, 0.7170810699462891]"
1780,"[-0.3315136730670929, 1.0633620023727417, -0.393778532743454, -0.5146205425262451, 0.9036034941673279, -1.1241768598556519, 0.0021673967130482197, -1.2096060514450073, 0.6610720753669739, -1.0004130601882935]"
1810,"[0.29379475116729736, 1.1043634414672852, 0.012725203298032284, -0.21220934391021729, -0.32639771699905396, -0.36371028423309326, -0.48726558685302734, -0.21022076904773712, 0.022256121039390564, 0.47389236092567444]"
1820,"[0.04059218987822533, 0.46155720949172974, -0.07196061313152313, -0.04255778342485428, -0.25389522314071655, -0.04676660895347595, -0.17843355238437653, -0.13064126670360565, -0.10461807250976562, -0.07566403597593307]"
1830,"[0.2685273289680481, 0.7234869003295898, -0.07806557416915894, 0.3875373601913452, -0.3996489942073822, -0.5314016342163086, 0.04374165087938309, -0.329657644033432, 0.0014384605456143618, 0.11615565419197083]"
1840,"[0.23681840300559998, 1.0402600765228271, 0.10189080238342285, -0.09449906647205353, -0.80271315574646, -0.05690572410821915, 0.1248500719666481, -0.2543397843837738, 0.3422626256942749, -0.13443738222122192]"
1850,"[0.11491124331951141, 0.7193255424499512, 0.13527674973011017, -0.6333613395690918, -2.365522623062134, -1.8182915449142456, 0.7776886820793152, 1.0568113327026367, 0.7716127038002014, 0.6024059653282166]"
1860,"[0.6491210460662842, 1.793411374092102, 0.7527449131011963, -0.3058297336101532, -0.05066285282373428, 0.12873287498950958, 0.449545294046402, -0.6705375909805298, 0.32956287264823914, 0.7472109794616699]"
1870,"[0.6976068019866943, 0.6701914668083191, -0.7678354382514954, 0.6757304072380066, -0.8452487587928772, -0.2550208568572998, -0.478624552488327, -0.3341032862663269, 0.5976026058197021, 0.434909462928772]"
1880,"[1.1689237356185913, 0.4015846848487854, -1.1588213443756104, -0.5884697437286377, -0.8753158450126648, 0.44261330366134644, 0.48297303915023804, -0.962486982345581, 0.9747251272201538, -0.8139927983283997]"
1890,"[-0.7734551429748535, -0.043995749205350876, -1.1562535762786865, -0.9351041316986084, -0.2922065258026123, -0.6989044547080994, -1.1146748065948486, -0.39060693979263306, 0.355479896068573, 0.1902625411748886]"
1900,"[0.8345149159431458, 1.1345175504684448, -0.4471695125102997, 0.6914974451065063, -0.2951529920101166, -0.15319308638572693, -0.8276297450065613, -0.2696745693683624, 0.23553848266601562, 0.44948065280914307]"
1910,"[0.28907936811447144, 1.1879090070724487, -0.8019621968269348, 0.47042274475097656, 0.006641157902777195, 0.40271374583244324, -0.28051429986953735, -0.7066249847412109, 0.4406405985355377, 0.39053118228912354]"
1920,"[0.3854241669178009, 0.38517647981643677, 0.3364037871360779, 0.026118841022253036, -0.6395329236984253, -0.5544290542602539, 0.020534884184598923, -0.7672562599182129, -0.39251816272735596, -0.012045355513691902]"
1930,"[0.2367800623178482, 0.022125007584691048, 2.7263729572296143, -0.828924298286438, -2.2622506618499756, 0.6601348519325256, -0.6566452980041504, 0.04948720335960388, 0.05167746916413307, -2.6123015880584717]"
1940,"[0.2856959104537964, 1.042732834815979, 0.18551819026470184, 0.01984012871980667, -0.5828825831413269, 0.055749017745256424, -0.7981861233711243, -0.3711237609386444, 0.20447328686714172, -0.06346751004457474]"
1950,"[0.41052666306495667, 0.9912689924240112, -0.38575971126556396, -0.06868094205856323, -0.8054976463317871, 0.1381351798772812, -0.5613993406295776, 0.0749601423740387, -0.1478123515844345, -0.1562359780073166]"
1960,"[0.6535133123397827, 1.096792459487915, -0.40869998931884766, 0.2084019035100937, -0.6626902222633362, 0.23068898916244507, -0.23005566000938416, -0.2772166132926941, 0.14482416212558746, 0.05935591831803322]"
1970,"[0.3977293074131012, 0.5529000163078308, -0.2001829296350479, -0.7955365180969238, 0.5736948251724243, -0.7425268292427063, -0.28413087129592896, -0.41008827090263367, -0.3536622226238251, -0.8495228290557861]"
1980,"[0.1046636626124382, 0.26304006576538086, -0.523017942905426, -0.7899761199951172, 0.3295000195503235, -0.8692172765731812, 0.2096618264913559, -0.4350817799568176, 0.22573666274547577, -0.9431691765785217]"
1990,"[1.2139652967453003, 0.1487305909395218, 0.23053476214408875, -0.2786683440208435, -0.5732008814811707, -0.5903791785240173, 0.3308616578578949, -0.4337961971759796, -0.11621478199958801, 0.030082540586590767]"
2000,"[-0.3346947431564331, 0.7791921496391296, -0.3247179388999939, 0.04279050603508949, -0.5396923422813416, -0.355116069316864, -0.23579570651054382, -0.32068899273872375, -0.6290923357009888, -0.23531197011470795]"
2010,"[1.155326008796692, 1.0169442892074585, 0.11907131969928741, 0.6838184595108032, -0.6610705852508545, -0.0419047586619854, -0.4211673140525818, 0.07462509721517563, -0.30930426716804504, -0.1452801674604416]"
2020,"[0.6129741668701172, 1.1053577661514282, -0.5522202253341675, -0.1501496285200119, -0.45342734456062317, -0.06968188285827637, -0.3193836212158203, -0.11382123082876205, 0.1821964681148529, -0.08075869828462601]"
2040,"[0.19385483860969543, 0.4095873534679413, 0.19847141206264496, -0.24439895153045654, -0.5126065015792847, -0.009969879873096943, -0.5256387591362, -0.8761733174324036, 0.07313932478427887, -0.6680136322975159]"
2050,"[8.629880176158622e-05, -0.009548439644277096, -0.10009723156690598, -0.2630392014980316, -0.8402860760688782, -0.2615639567375183, -0.05144660547375679, -0.6508826017379761, -0.11739055812358856, -1.0378870964050293]"
2060,"[0.19896702468395233, 0.7910794019699097, 0.25812864303588867, 0.05540836602449417, -0.3778058886528015, -0.8103455305099487, 0.6002376079559326, -0.6105190515518188, 0.6345958113670349, -0.49047935009002686]"
2070,"[0.6609647274017334, 0.8525314927101135, 0.06246158480644226, -0.10569535195827484, -1.1449241638183594, 0.3213602602481842, -0.5439322590827942, -0.04635490104556084, -0.21671287715435028, 0.44872844219207764]"
2080,"[0.03092367760837078, 0.6936638951301575, -0.008921963162720203, -0.11025579273700714, -0.7366949319839478, 0.46049895882606506, -0.5761749148368835, -0.5663872957229614, -0.28258639574050903, -0.7955017685890198]"
2090,"[0.03675494343042374, 0.6705984473228455, -0.0038593870121985674, -0.14461271464824677, -0.2707986533641815, 0.6422975659370422, -0.4664498269557953, -0.9901847243309021, -0.6908648610115051, -0.34437990188598633]"
2100,"[0.16221952438354492, 0.7204595804214478, -0.02599802054464817, -0.2954167425632477, -0.3524240553379059, -0.15172623097896576, -0.6922021508216858, -0.28737571835517883, -0.41965892910957336, -0.4972280263900757]"
2110,"[0.68935227394104, 0.8197463154792786, -0.3954848051071167, 0.6469591856002808, -0.10243521630764008, -0.6784399151802063, -0.28778937458992004, -0.17379295825958252, -0.07202344387769699, -0.13502389192581177]"
2120,"[0.3280739486217499, 0.41212913393974304, -0.32423660159111023, -0.04456686973571777, -0.4381251335144043, -0.6912304162979126, 0.2296677827835083, -0.600722074508667, -0.1771421581506729, -0.38992005586624146]"
2130,"[0.9815078377723694, 1.0459352731704712, 0.32800889015197754, -0.3493773639202118, -0.5176985859870911, -0.23748299479484558, -0.4167005717754364, -0.07344736158847809, -0.31517693400382996, 0.1542259156703949]"
2140,"[0.4595738649368286, 0.8286616802215576, -0.5616716146469116, 0.41883543133735657, 0.4131375849246979, 0.11795253306627274, -0.5311381816864014, -0.9931723475456238, 0.07174701243638992, -0.514369010925293]"
2150,"[0.647624135017395, 0.8282356858253479, -0.5230122804641724, 0.29127606749534607, -0.17686258256435394, -0.08115359395742416, -0.6937589645385742, -0.5969777703285217, -0.06307525932788849, -0.07060001790523529]"
2160,"[1.0711318254470825, 0.9219604134559631, -0.10829868167638779, -0.42893844842910767, -0.6144714951515198, -0.06968182325363159, 0.13371025025844574, 0.061635393649339676, -0.4796813428401947, -0.630523681640625]"
2170,"[0.4089220464229584, 0.4088434875011444, 0.7933235168457031, 0.5733583569526672, -0.5392593741416931, -0.6781697869300842, 0.5335038304328918, -0.8307499885559082, -0.47986891865730286, -0.051404278725385666]"
2180,"[0.43706265091896057, 0.6900820732116699, -0.8275682926177979, 0.6535710096359253, -0.418339341878891, -0.5668181777000427, -0.13106858730316162, -0.5458260774612427, 0.17734290659427643, -0.03369022160768509]"
2190,"[0.47203537821769714, 0.0851656049489975, 0.5028012990951538, -0.34239956736564636, -1.4614747762680054, -0.32618147134780884, -0.2265317738056183, -0.4827498495578766, -0.44529247283935547, -0.1536213457584381]"
2200,"[-0.10743403434753418, -0.008917858824133873, -0.6322213411331177, 0.005614860914647579, -0.4104920029640198, -0.03971731290221214, -0.21741898357868195, 0.24253520369529724, -0.9910876750946045, -1.551882266998291]"
2210,"[1.1717511415481567, 0.6063702702522278, -0.6794314384460449, 0.1381789743900299, -0.8524929881095886, -0.11842615157365799, -0.23023150861263275, 0.005809634458273649, -0.3382331132888794, -0.28568005561828613]"
2240,"[0.3735957443714142, 0.8334736227989197, 0.19030937552452087, -0.5147402882575989, -0.5763654112815857, -0.07713250070810318, -0.4644762873649597, -0.324392169713974, -0.20463526248931885, -0.2634665369987488]"
2250,"[1.056170105934143, 0.6855370998382568, 0.5830965042114258, -0.4913908541202545, -0.237003356218338, -0.4552834928035736, -1.1935622692108154, -0.2870422303676605, -0.5021552443504333, 0.6262027025222778]"
2260,"[0.04226148501038551, 0.046514421701431274, -0.8834056854248047, 0.3732258379459381, -0.8449882864952087, -0.4417058825492859, 0.3361472487449646, -1.4020024538040161, 0.29720669984817505, -0.05722677335143089]"
2280,"[0.3444611430168152, 0.9065325856208801, 0.05909254029393196, -0.05093638598918915, -0.5404870510101318, -0.6227695941925049, 0.056682877242565155, -0.3500809073448181, -0.3986071050167084, 0.5038121342658997]"
