id,features
1420,"[0.028805697336792946, 0.00915504340082407, 2.279869318008423, 0.26003414392471313, -0.4242106080055237, 1.0790241956710815, 0.37234795093536377, 0.4131530225276947, -1.4011164903640747, 0.6065458655357361]"
1430,"[-0.018366608768701553, 0.06584630906581879, 0.06346647441387177, -0.1547345221042633, -0.021824004128575325, -0.05883704125881195, 0.05754876136779785, 0.07888830453157425, -0.18014603853225708, 0.05713067948818207]"
1440,"[-0.02336483635008335, 0.9406808018684387, 0.16081109642982483, -0.18244241178035736, -0.041236650198698044, 0.3773895502090454, 0.09260144829750061, -0.43189528584480286, -0.8863655924797058, 0.20405784249305725]"
1450,"[0.6341167688369751, 0.3766344487667084, -1.37538743019104, -0.7018357515335083, 1.0365772247314453, -0.9029975533485413, -0.8097319006919861, 0.3451235890388489, -1.9663951396942139, -0.8441650867462158]"
1460,"[-0.7661604285240173, 1.1779097318649292, -0.3550175130367279, -0.0581776387989521, -0.48984432220458984, -0.09591685235500336, 0.5135940313339233, -0.29554983973503113, -0.8222233057022095, -0.3326866328716278]"
1470,"[-0.18237100541591644, 0.39677849411964417, 0.14588280022144318, -0.5443086624145508, 0.08746102452278137, -0.12924768030643463, 0.22982832789421082, -0.225907102227211, -0.630827009677887, 0.10935509204864502]"
1480,"[0.10590354353189468, 0.6006549596786499, -0.26171034574508667, -0.6142406463623047, 0.38100114464759827, 0.3138895630836487, -0.3517439067363739, 0.14420117437839508, -1.027497410774231, 0.3875638246536255]"
1490,"[-0.220485657453537, 0.7150180339813232, -0.2875199019908905, -0.22552348673343658, -0.3889433443546295, -0.8676011562347412, 0.14168885350227356, -0.6697652339935303, -0.34165093302726746, 0.04125553369522095]"
1500,"[0.24344922602176666, 0.41655242443084717, 0.3610818386077881, -0.9269416928291321, -0.27521786093711853, 0.23065009713172913, 0.021218258887529373, 0.5008158087730408, -0.7624661922454834, 0.16914567351341248]"
1510,"[0.40268903970718384, 0.3905433416366577, 0.16392061114311218, -0.3067578375339508, -0.06552711129188538, -0.05670300871133804, 0.21931995451450348, 0.10202410817146301, -0.7489734292030334, 0.10090908408164978]"
1520,"[-1.2848347425460815, 1.2712606191635132, 0.6307037472724915, 0.08280397206544876, -1.304681658744812, 1.2089272737503052, 0.46375787258148193, -0.3414902985095978, -0.8473864197731018, -0.2165188044309616]"
1550,"[-0.6431112885475159, 0.8796223998069763, -0.32510191202163696, -0.4734417796134949, -0.02369113825261593, -0.8272549510002136, -0.179939404129982, 0.22665272653102875, -0.5369096994400024, 0.13904868066310883]"
1570,"[-0.10601235926151276, 1.0801204442977905, -0.7467343807220459, -0.4653398394584656, 0.5346453189849854, 1.0734331607818604, 1.3842254877090454, 0.6957084536552429, -0.9759271740913391, 0.21511778235435486]"
1580,"[0.30879905819892883, 0.4804643988609314, 0.724419891834259, -0.9127072095870972, -0.24507226049900055, -0.2810332477092743, -0.1306706964969635, -0.005571088753640652, -0.5650627613067627, 0.17717468738555908]"
1590,"[-0.5756434798240662, 0.623494029045105, -0.01707776077091694, -0.4488178789615631, 0.5866615772247314, 0.19668249785900116, -0.12065966427326202, 0.0977076068520546, -0.5284883379936218, 0.5027450919151306]"
1600,"[0.19057147204875946, 0.7416993379592896, -0.07512214034795761, -0.61209636926651, -0.4074423313140869, 0.8637893795967102, 0.3710465729236603, 0.7761532068252563, -0.25282010436058044, 1.0493303537368774]"
1610,"[-0.018609751015901566, 0.18767812848091125, 0.21912746131420135, -0.6719667911529541, -0.3075714111328125, -0.45836833119392395, -0.280195415019989, -0.04426072910428047, -1.0737041234970093, 0.5269850492477417]"
1620,"[-0.012718269601464272, 0.27400994300842285, -0.15505783259868622, -1.0521972179412842, -0.019503455609083176, 0.09687291085720062, -0.2700251042842865, -0.4390340745449066, -0.735602080821991, 0.346081405878067]"
1630,"[-0.1621088832616806, 0.03197728097438812, 0.14417241513729095, -0.4074879586696625, -0.13868874311447144, -0.11009529232978821, 0.05833853781223297, -0.027125749737024307, -0.27538296580314636, 0.11094476282596588]"
1640,"[-0.8018035292625427, 0.9592819213867188, 0.14850345253944397, -0.11118874698877335, -0.5289516448974609, 0.3632412254810333, 0.34060972929000854, -0.7254407405853271, -0.8481717705726624, -0.22704078257083893]"
1650,"[0.974258303642273, 1.2209734916687012, -0.7168822884559631, -0.9691372513771057, 0.089354507625103, -0.2066183239221573, -0.06591261923313141, 0.2689734697341919, -0.5751017332077026, -0.6256088614463806]"
1660,"[0.5481579303741455, 0.8521620035171509, -0.16729317605495453, -0.3298106789588928, 0.01233767345547676, -0.017042746767401695, 0.166152685880661, 0.20367933809757233, -1.0935462713241577, 0.1288987398147583]"
1670,"[0.870638906955719, 0.6836035251617432, -0.9251012802124023, -0.7752788662910461, -0.4764772057533264, 0.06966385245323181, -0.26247745752334595, 0.20488692820072174, -1.0260522365570068, 0.28231754899024963]"
1680,"[0.43195420503616333, 0.32247617840766907, 0.2562958896160126, -1.1388593912124634, -0.24151836335659027, 0.2892155349254608, 0.14471179246902466, 0.0943097174167633, -0.7437132596969604, -0.09915658086538315]"
1690,"[0.051758479326963425, 0.8691064715385437, 0.1872827559709549, -0.6534712910652161, 0.23261769115924835, 0.17104747891426086, -0.201981320977211, -0.3681727647781372, -0.43903428316116333, 0.6432888507843018]"
1720,"[-0.5953823328018188, 0.13722500205039978, 0.5509660840034485, 0.053639061748981476, -0.1873636543750763, -0.47961488366127014, 0.36552613973617554, -0.18850786983966827, -0.1282767951488495, 0.5291167497634888]"
1730,"[0.2104329615831375, 0.48080503940582275, -0.0836094543337822, -0.5812090039253235, -0.17232806980609894, 0.8053457140922546, -0.2830458879470825, 0.2538318336009979, -1.4074363708496094, -0.15667779743671417]"
1750,"[-0.019487593322992325, 0.7107970714569092, -0.1764022707939148, -0.11845968663692474, 0.2321794629096985, -0.34936201572418213, 0.327566534280777, -0.9160107374191284, -0.8300672173500061, -0.034674953669309616]"
1760,"[0.22577351331710815, 1.4088943004608154, 0.03488389402627945, -0.348993182182312, -0.4981469511985779, -0.34667864441871643, 0.3798390030860901, -0.1541822999715805, -0.038014281541109085, -0.22009097039699554]"
1770,"[-0.0798749104142189, 0.3344058394432068, -0.05512869358062744, -0.7700868844985962, 0.0670974999666214, 0.7015123963356018, -0.9890050888061523, -0.19499579071998596, -1.0130627155303955, 0.7416806817054749]"
1780,"[-1.1327956914901733, 0.4889363944530487, -0.17682404816150665, -1.7358263731002808, 0.8946434259414673, -1.3740382194519043, 0.7772588133811951, 0.3492763638496399, -0.19428786635398865, -0.965587854385376]"
1810,"[0.31424039602279663, 0.705048680305481, -0.31190943717956543, -0.7583856582641602, -0.3154884874820709, -0.07955765724182129, 0.219827339053154, 0.3195960223674774, -0.7318673133850098, 0.400590181350708]"
1820,"[0.10470070689916611, 0.18868350982666016, 0.1394166350364685, -0.32431760430336, -0.09306464344263077, -0.07596457004547119, 0.1245589405298233, 0.03294979780912399, -0.4604434370994568, 0.09604603797197342]"
1830,"[0.07946234941482544, 0.6626268625259399, 0.48605868220329285, -0.7199476957321167, 0.06789685785770416, 0.16320942342281342, -0.2664330005645752, 0.056451790034770966, -0.46676814556121826, 0.18292494118213654]"
1840,"[0.15760177373886108, 0.693042516708374, 0.26005223393440247, -0.6390749216079712, -0.5438573956489563, 0.4247899651527405, 0.3283195495605469, 0.18708576261997223, -0.6989867687225342, 0.3198489248752594]"
1850,"[-1.5421875715255737, 1.3367363214492798, -1.644425868988037, -0.4983313977718353, -0.06963503360748291, 1.0575265884399414, -0.6042425036430359, -0.811944842338562, -1.1390796899795532, 2.1356356143951416]"
1860,"[-0.22004641592502594, 0.6514696478843689, -0.6356427669525146, -0.6612233519554138, -0.3743618428707123, 1.1985251903533936, 0.42747437953948975, 1.3242309093475342, -1.0575138330459595, 0.6468564867973328]"
1870,"[0.3235221803188324, 0.49378150701522827, -0.1487269103527069, -0.6511341333389282, 0.032280609011650085, 0.6951847076416016, -0.766329288482666, 0.033559657633304596, -1.39616060256958, -0.37692832946777344]"
1880,"[0.28742077946662903, 0.8260539174079895, -1.1362745761871338, -0.6073161959648132, 1.2207696437835693, 0.23923081159591675, 0.982322633266449, 0.05928432568907738, -1.0743522644042969, -0.07947730273008347]"
1890,"[0.13651929795742035, -0.6785853505134583, -0.7138427495956421, -1.6813945770263672, 0.1663510650396347, 0.17677900195121765, 0.6201572418212891, -1.2317813634872437, -0.2193613499403, 0.1632520854473114]"
1900,"[-0.07243924587965012, 0.9593918919563293, -0.37298643589019775, -0.5334973931312561, -0.7577288150787354, 0.5221530199050903, 0.025044577196240425, 0.987042248249054, -1.3258235454559326, -0.5259836912155151]"
1910,"[0.218439519405365, -0.08688731491565704, -0.027578415349125862, -0.686899721622467, 0.18408872187137604, -0.6889905333518982, -0.48630037903785706, 0.9302595257759094, -1.287665605545044, -0.16539043188095093]"
1920,"[-0.045731913298368454, 1.1160706281661987, 0.06148264929652214, -0.6401504278182983, 0.0959663987159729, -0.30109259486198425, -0.025341784581542015, -0.29246240854263306, -0.27772024273872375, 0.2835442125797272]"
1930,"[-0.21802634000778198, 1.0282906293869019, -0.12604641914367676, 0.7724412083625793, 0.139725461602211, -0.6187434792518616, 2.1567695140838623, -0.9849990606307983, -2.048731803894043, -2.8649802207946777]"
1940,"[0.5603048801422119, 0.33356356620788574, 0.2822328805923462, -0.5067256093025208, -0.11589951068162918, 0.16271346807479858, 0.3267684280872345, 0.19926588237285614, -1.3337228298187256, -0.27588972449302673]"
1950,"[0.6929875016212463, 0.36422550678253174, 0.018608424812555313, -0.4395120441913605, -0.19134365022182465, -0.16678167879581451, 0.338998019695282, 0.046063169836997986, -1.3004626035690308, 0.3298843502998352]"
1960,"[0.3809872567653656, 0.5710951685905457, -0.1752660721540451, -0.37377506494522095, 0.04071330651640892, 0.012572366744279861, -0.07668542116880417, 0.503057062625885, -1.4287852048873901, 0.12941043078899384]"
1970,"[-0.4783339500427246, 0.48750415444374084, 0.8091025948524475, 0.09015900641679764, 0.4811203181743622, 0.2801210880279541, 0.8989130854606628, -0.06851722300052643, -0.7948346138000488, -0.1752299964427948]"
1980,"[-1.1887084245681763, 0.6508396863937378, 0.057589318603277206, 0.08845507353544235, 0.6164374351501465, 0.3032030165195465, 0.7292113304138184, -0.12132912129163742, -0.6439645290374756, -0.09058202803134918]"
1990,"[-0.17971362173557281, 0.8945051431655884, 0.14780573546886444, -0.4925079345703125, 0.2021414041519165, 0.4546224772930145, -0.03864168003201485, -0.6792160868644714, -0.13434933125972748, 0.2418658286333084]"
2000,"[-0.011417971923947334, 0.14859463274478912, 0.4769594371318817, -0.7607653737068176, -0.08343037217855453, -0.5035539269447327, 0.08914818614721298, -0.23699359595775604, -0.8311229944229126, 0.49261313676834106]"
2010,"[0.7178685069084167, 1.1172634363174438, 0.2232024222612381, 0.06276056170463562, -0.08607520908117294, -0.22358958423137665, -0.2613038420677185, 0.5293722748756409, -1.2714738845825195, 0.20204797387123108]"
2020,"[0.807800829410553, 0.2898850440979004, 0.22649268805980682, -0.5453696250915527, 0.29654595255851746, 0.40085524320602417, 0.37498846650123596, 0.2189004272222519, -1.2470934391021729, 0.29828768968582153]"
2040,"[-0.23652896285057068, 0.8070303201675415, -0.0019409253727644682, -0.39323586225509644, -0.022282246500253677, -0.352952241897583, 0.4729999303817749, -0.16014070808887482, -0.8284439444541931, -0.530781090259552]"
2050,"[-1.1034717559814453, 0.5041313171386719, -0.2541687786579132, -0.1669708639383316, 0.3397284150123596, -0.8305861949920654, 0.5151967406272888, -0.1424441635608673, -0.8664935231208801, -0.5467487573623657]"
2060,"[-0.819772481918335, 0.9078007340431213, 0.19382694363594055, -0.7313129305839539, -0.1526343673467636, 0.6714766025543213, 0.43992510437965393, 0.41546598076820374, -0.2584846615791321, 0.13363255560398102]"
2070,"[0.5068120956420898, 0.9635681509971619, -0.7842430472373962, -0.15543793141841888, -0.40938863158226013, -0.4878333508968353, -0.08540600538253784, 0.11051315069198608, -1.2604140043258667, 0.5759605765342712]"
2080,"[0.18473047018051147, 0.4243669807910919, 0.4576724171638489, -0.22053222358226776, -0.2836669981479645, -0.41475710272789, 0.5220847129821777, -0.22806671261787415, -1.2898000478744507, -0.29605650901794434]"
2090,"[-0.2898769676685333, 0.56260746717453, 0.3250958025455475, -0.02857176586985588, -0.305615097284317, -0.3054434359073639, 0.33550769090652466, 0.04126596823334694, -1.3198810815811157, -0.5115097761154175]"
2100,"[0.3832901120185852, 0.42944738268852234, 0.18430447578430176, -0.5911925435066223, -0.047129180282354355, -0.6121560335159302, 0.6027337908744812, -0.04464283213019371, -0.7501617074012756, 0.11451464891433716]"
2110,"[0.0573267862200737, 0.6391615867614746, -0.17772376537322998, -0.6992974877357483, 0.3758949935436249, -0.6777712106704712, -0.5163170695304871, 0.8165774941444397, -0.7247992753982544, 0.12795428931713104]"
2120,"[-0.28580203652381897, 0.6575389504432678, 0.14970551431179047, -0.6291096806526184, 0.5550442337989807, -0.24822211265563965, -0.04327705502510071, -0.20681478083133698, -0.5584337115287781, 0.27738484740257263]"
2130,"[0.6865172982215881, 1.0803834199905396, -0.16954924166202545, -0.385704904794693, 0.12000399082899094, -0.22000627219676971, 0.479797899723053, 0.44986554980278015, -0.8427364230155945, 0.41646066308021545]"
2140,"[-0.023489320650696754, 0.42860886454582214, 0.3395959138870239, -0.5441610813140869, 0.5638415813446045, -0.2172720581293106, -0.13659746944904327, 0.6284689903259277, -1.13200044631958, -0.6779552698135376]"
2150,"[0.48778459429740906, 0.8192102313041687, -0.13897694647312164, -0.7987901568412781, -0.0018983165500685573, -0.28765150904655457, -0.26597657799720764, 0.26992475986480713, -0.8518001437187195, 0.15879416465759277]"
2160,"[0.5645349025726318, 0.9961636662483215, 0.43983620405197144, 0.12036467343568802, 0.31293943524360657, 0.11208860576152802, 0.8194757699966431, 0.02286657877266407, -1.0137510299682617, 0.8357672691345215]"
2170,"[-0.6339311599731445, 1.359978437423706, -0.05583905428647995, -0.5796732902526855, -0.6550941467285156, -0.6969714164733887, -0.10259772837162018, 0.11991104483604431, 0.355895072221756, 0.8657500147819519]"
2180,"[-0.08271613717079163, 0.3716432750225067, -0.02826654352247715, -0.8446133136749268, 0.4632992744445801, -0.07953566312789917, -0.644601047039032, 0.2694820761680603, -1.0906009674072266, -0.03347054868936539]"
2190,"[-0.6980714797973633, 1.041131854057312, -0.6588228344917297, -0.1632709950208664, -0.5960903167724609, -0.8458760976791382, 0.5100095272064209, -0.357944130897522, -0.8084418177604675, 0.002503685187548399]"
2200,"[-0.05362289026379585, -0.31859394907951355, 1.5264549255371094, 0.1927516609430313, 0.30749592185020447, -0.9349600076675415, 0.3003740608692169, -0.6776913404464722, -0.5911169648170471, 0.30158427357673645]"
2210,"[0.37044867873191833, 0.9322983622550964, -0.11694001406431198, 0.009956995956599712, 0.5393651127815247, -0.48987844586372375, -0.26938122510910034, 0.14851120114326477, -1.4392046928405762, 0.2004539966583252]"
2240,"[0.446339875459671, 0.6573220491409302, -0.33896538615226746, -0.6311555504798889, 0.10202211886644363, -0.6755585670471191, 0.7294383645057678, 0.18473070859909058, -0.6882643699645996, 0.33739638328552246]"
2250,"[0.8712730407714844, 0.9799063205718994, -0.17798453569412231, -0.7394540309906006, 0.1308865249156952, -0.4707031548023224, -0.10790009796619415, 0.45052966475486755, -0.5533168315887451, -0.11304612457752228]"
2260,"[-0.9201958775520325, 0.2134370505809784, -0.2661234438419342, -1.0375362634658813, 0.5201427936553955, 0.21654483675956726, -0.8314461708068848, -0.6576588153839111, -1.0133720636367798, -0.18445301055908203]"
2280,"[-0.02188694477081299, 1.020542860031128, 0.19683034718036652, -0.6110722422599792, -0.45893988013267517, 0.2672707736492157, 0.11925819516181946, -0.05676032602787018, -0.4970799684524536, 0.7852317094802856]"
