id,features
1340,"[0.15705770254135132, -0.17730456590652466, 1.0099371671676636, -0.9601760506629944, -0.1609397530555725, -0.6956689357757568, 0.916795015335083, 0.3690294325351715, -1.332324743270874, 1.0568519830703735]"
1350,"[-0.7845190763473511, 1.473664402961731, 0.321359783411026, -1.8923674821853638, -1.3239142894744873, -0.5923895239830017, -0.0392564982175827, 0.2680533230304718, -1.6299097537994385, 0.12145518511533737]"
1360,"[-0.14825235307216644, 0.529483437538147, 0.41576626896858215, -1.7550779581069946, -0.47626832127571106, 0.0013100923970341682, 0.00014593797095585614, 1.2611287832260132, -2.1826274394989014, 0.1052025854587555]"
1370,"[0.05495085567235947, 0.8022880554199219, 0.977131724357605, -1.1959367990493774, -0.44767120480537415, -0.8791524767875671, 0.7035723328590393, 0.26120322942733765, -1.9349427223205566, 0.7389807105064392]"
1380,"[-0.8511582016944885, 0.8870717287063599, 1.4924792051315308, -1.774599313735962, -0.3565412163734436, -0.5063944458961487, -0.2625845968723297, 0.3064180910587311, -1.5734429359436035, -0.037265144288539886]"
1390,"[0.05585343390703201, 0.2583877444267273, 0.20908087491989136, -1.8930929899215698, -0.396622896194458, -1.0915558338165283, 0.3525373339653015, -0.08758951723575592, -2.3146872520446777, 0.7989693284034729]"
1400,"[0.30408021807670593, 0.33154556155204773, 0.03919395059347153, -2.1090738773345947, -1.1354005336761475, -0.8986642956733704, 0.40716078877449036, 0.48605045676231384, -1.6636627912521362, 0.922196090221405]"
1410,"[-0.4765945374965668, 1.3285307884216309, 1.0233407020568848, -2.2144126892089844, 0.3647247850894928, -0.32066652178764343, -0.35574325919151306, 0.06868329644203186, -2.39091420173645, 0.5296807885169983]"
1420,"[-0.07258334010839462, 0.2412634640932083, 0.5657445192337036, -1.3145513534545898, 0.11941376328468323, -0.8080012202262878, 0.5652865767478943, 1.0694658756256104, -2.2787117958068848, 0.649372935295105]"
1430,"[-0.3682304620742798, 0.7826910018920898, 0.6340894103050232, -1.5591645240783691, -0.3607237637042999, -0.1849096417427063, 0.6225991249084473, 1.2929291725158691, -2.006575345993042, 0.5726103186607361]"
1440,"[-0.24194492399692535, 1.1302244663238525, 1.297814965248108, -0.4189346134662628, -0.7701388597488403, 0.8242365717887878, 0.18565116822719574, 0.493632048368454, -1.7539047002792358, 1.1842299699783325]"
1450,"[0.7644069790840149, 0.24796488881111145, 0.24425913393497467, -1.4221912622451782, -0.44265636801719666, 0.11730675399303436, 0.7470788359642029, -0.19640447199344635, -2.042990207672119, 0.4698430299758911]"
1460,"[0.4052426218986511, 1.0115070343017578, 2.3447909355163574, -3.717804431915283, 0.019715236499905586, -0.5772760510444641, 1.212587833404541, -1.6137681007385254, 0.5666097402572632, -0.2593839168548584]"
1470,"[-0.9412077069282532, 0.22693005204200745, 0.8523877859115601, -2.3904497623443604, -0.811911940574646, -0.6518588662147522, 0.34941184520721436, -0.1334681361913681, -1.5913397073745728, 0.6354251503944397]"
1480,"[0.10886398702859879, 0.40218621492385864, 0.8191244006156921, -1.4116765260696411, 0.8790424466133118, -0.08945871889591217, 0.604489266872406, 0.7162920236587524, -2.2431302070617676, 0.7243625521659851]"
1490,"[-0.02567058801651001, 0.9678995013237, 0.3777979910373688, -1.928396224975586, 0.056710440665483475, -0.42974528670310974, 0.08884919434785843, -0.09795237332582474, -2.3844728469848633, 0.7642138600349426]"
1500,"[-0.16612431406974792, 0.43703991174697876, 0.19056177139282227, -1.8272804021835327, -0.5308579206466675, -0.7219136357307434, 0.8536852598190308, 1.3475592136383057, -1.5031123161315918, 1.24491286277771]"
1510,"[0.5429085493087769, 0.26947203278541565, 0.2440841645002365, -1.4301806688308716, -0.3701198697090149, -0.8480748534202576, 0.3172130882740021, -0.6260859966278076, -2.6245057582855225, 1.350084900856018]"
1520,"[-0.44013962149620056, 0.5666466355323792, -0.41281983256340027, -1.7863131761550903, -0.4651823937892914, -2.615583896636963, 0.7514023780822754, -0.23517844080924988, -2.2465338706970215, 1.0038700103759766]"
1530,"[-0.1308801919221878, 0.9753087162971497, 0.7211585640907288, -1.4086542129516602, -0.275954931974411, -0.6215639114379883, 0.6241867542266846, 0.642571747303009, -2.0382065773010254, 0.611518144607544]"
1540,"[0.0029232664965093136, 1.2304699420928955, 0.5550883412361145, -1.8233082294464111, -0.051587238907814026, -0.633210301399231, 0.292916864156723, 0.144004225730896, -1.646624207496643, 0.871976912021637]"
1550,"[0.16794709861278534, 0.7079640626907349, 0.5110499262809753, -1.3065338134765625, -1.3424261808395386, 0.3382057249546051, 0.7855387926101685, 0.9721396565437317, -1.6954174041748047, 0.5393524765968323]"
1560,"[-0.09065382927656174, 0.9128612875938416, 0.9224019050598145, -1.0197625160217285, -0.16598209738731384, -0.4120927155017853, 0.11307782679796219, 0.06986410915851593, -2.548604726791382, 0.5494546294212341]"
1570,"[0.1618286818265915, 0.5760777592658997, 1.2941991090774536, -1.1197232007980347, -0.6308940052986145, -0.5966358184814453, 0.42806875705718994, 0.7601402997970581, -1.6196751594543457, 0.9806392788887024]"
1580,"[-0.2298763245344162, 1.3983325958251953, 1.1974413394927979, -1.7174023389816284, 0.15693189203739166, 0.6155793070793152, 0.3128395974636078, 0.2072761505842209, -1.4909119606018066, 0.27029046416282654]"
1590,"[1.218549132347107, -0.573309600353241, 0.5973743200302124, -1.1040899753570557, -0.9343823194503784, -0.0120297372341156, 0.39919400215148926, -0.4783412218093872, -2.50182843208313, 1.4905799627304077]"
1600,"[0.2148965746164322, 0.7416433691978455, 1.0305814743041992, -1.7979708909988403, -0.7355875372886658, -0.678243100643158, 0.32336679100990295, 0.0999821349978447, -1.893307089805603, 0.43376561999320984]"
1610,"[-1.0064945220947266, 0.40256431698799133, 0.5802995562553406, -2.4743340015411377, 0.7786663174629211, -0.17446205019950867, 1.6236529350280762, -0.6305632591247559, -1.9014058113098145, 0.5517957806587219]"
1620,"[0.18001878261566162, 0.5627371072769165, 0.6937219500541687, -1.3706769943237305, -0.8236098289489746, -0.4446925222873688, 0.284618616104126, 1.2181236743927002, -1.8634965419769287, 0.7211899757385254]"
1630,"[0.5593133568763733, 0.5579774975776672, 0.337880939245224, -1.0305333137512207, -0.36403077840805054, -0.16674256324768066, 0.48327767848968506, 0.3128490149974823, -2.204572916030884, 0.20908378064632416]"
1640,"[0.23610717058181763, 0.14131544530391693, 1.068581461906433, -1.491956353187561, -0.8263862133026123, -0.23785103857517242, 0.4541719853878021, 0.07165934890508652, -1.5138099193572998, 0.5981832146644592]"
1650,"[0.017736874520778656, 0.4727031886577606, 1.2318447828292847, -1.4598722457885742, -0.29463887214660645, -0.5152507424354553, 0.7233328819274902, 0.5472524762153625, -1.8843525648117065, 0.3475790321826935]"
1660,"[-0.16741931438446045, 1.0070637464523315, -0.23614752292633057, -1.7444238662719727, -0.48398590087890625, -0.03998616710305214, 0.30948010087013245, 0.7352741956710815, -1.8370153903961182, 0.5089026093482971]"
1670,"[0.15290188789367676, 1.1664061546325684, 0.39345017075538635, -2.188728094100952, -0.07656685262918472, 0.0711807981133461, 0.8048094511032104, 0.1757086217403412, -2.428177833557129, 0.1902782917022705]"
1680,"[0.2528781294822693, 1.4650324583053589, 0.6050485968589783, -1.4687761068344116, 0.8623385429382324, -0.5951002836227417, 0.8979904055595398, 0.3873128592967987, -1.7865617275238037, 0.5163941979408264]"
1690,"[0.2907950282096863, 0.8237780928611755, 0.6927433013916016, -2.150014638900757, -0.23691853880882263, -0.7280089259147644, 0.23044662177562714, -0.07695416361093521, -1.6497869491577148, 0.5833612680435181]"
1700,"[0.0426836758852005, 2.1878926753997803, 1.8177275657653809, -1.4321502447128296, 0.0978359505534172, -1.6843020915985107, 1.3894703388214111, -0.2558382451534271, -1.462107539176941, 0.37884145975112915]"
1710,"[0.059991251677274704, 1.044266939163208, 0.4165309965610504, -1.8405346870422363, 0.1921326369047165, -0.42946645617485046, 0.2909243702888489, 1.2720756530761719, -1.7790930271148682, 0.4391992688179016]"
1720,"[-0.07921690493822098, 1.080210566520691, 0.6369970440864563, -1.706518292427063, 0.017212124541401863, -0.4895143508911133, 0.31814298033714294, 0.1469889134168625, -2.198211431503296, 0.7635401487350464]"
1730,"[-0.5245717763900757, 0.6493949890136719, 0.7553349137306213, -2.909801483154297, 1.1604787111282349, 0.19676262140274048, 0.3644888699054718, -0.32451051473617554, -1.482470154762268, 0.7176699638366699]"
1740,"[0.9259399175643921, 0.5872729420661926, 0.554806649684906, -0.7919195294380188, 0.9624005556106567, 0.05634511634707451, 0.8165543675422668, 0.3508027195930481, -2.192852020263672, 0.9493946433067322]"
1750,"[2.0326876640319824, 0.6098829507827759, 0.8609629273414612, -1.1612913608551025, 0.050514474511146545, 0.5886240601539612, 0.07316245883703232, -0.4879591166973114, -1.6925621032714844, -0.1371532827615738]"
1760,"[-0.4697696268558502, 1.1481150388717651, 0.8211575746536255, -1.4266924858093262, -0.1180252656340599, -0.03351394459605217, 0.8598670363426208, -0.22537706792354584, -2.3870065212249756, -0.04575004801154137]"
1770,"[0.12418755143880844, 0.6721375584602356, 0.521428108215332, -1.5602495670318604, 0.209417924284935, -0.004133770242333412, 0.07983953505754471, 0.21236102283000946, -2.3480589389801025, 0.6760755777359009]"
1780,"[0.2691129148006439, 0.8174272179603577, 0.5828940272331238, -1.3982115983963013, -0.17212435603141785, -0.3605639338493347, 0.02166975848376751, -0.2386770397424698, -1.5425645112991333, 0.7639735341072083]"
1790,"[-1.197542428970337, 0.9590966701507568, 1.6376272439956665, -2.5318198204040527, 0.45487692952156067, -0.6097444295883179, 0.3582145571708679, 0.08446449786424637, -1.0536354780197144, 1.6868834495544434]"
1800,"[-0.6287330985069275, 0.3936484158039093, 0.9778756499290466, -1.5621634721755981, -0.6336830258369446, 0.03911391645669937, 0.5477496981620789, 0.8917011618614197, -2.122925043106079, 1.3309279680252075]"
1810,"[0.9666105508804321, 0.9564686417579651, -0.4747389853000641, -0.9961742758750916, -0.7164040207862854, -0.8039331436157227, -0.7079253196716309, 0.7287454605102539, -1.8959126472473145, 0.8906810283660889]"
1820,"[-0.5393261909484863, 0.3638423979282379, 1.1215307712554932, -1.3844611644744873, -0.12459186464548111, -0.9537348747253418, 0.6842111945152283, -0.04548785835504532, -2.2796316146850586, 0.8100340962409973]"
1830,"[-0.3689887225627899, 0.5187068581581116, 1.6762040853500366, -2.6580190658569336, 0.32952749729156494, -0.8000484108924866, 0.04835598170757294, 0.2296871691942215, -0.7653038501739502, 1.300263524055481]"
1840,"[-0.13036608695983887, -0.015467816963791847, 1.7691984176635742, -1.6535223722457886, 0.9468960762023926, 0.19494947791099548, 0.4396762549877167, 1.1339917182922363, -1.843101143836975, 1.0232068300247192]"
1850,"[-0.8030270934104919, 0.5309639573097229, 0.6998520493507385, -2.7360124588012695, -0.7505158185958862, -0.8689499497413635, 0.3311338424682617, 0.24634619057178497, -1.6398086547851562, 0.14692385494709015]"
1860,"[0.14117158949375153, 0.3299224376678467, 0.9865671396255493, -1.4300010204315186, -0.6798497438430786, -0.3832828998565674, -0.17556267976760864, -0.1377912014722824, -1.8673667907714844, 0.9405268430709839]"
1870,"[0.4039875566959381, 0.06171521171927452, 0.9055807590484619, -2.277564764022827, -0.6212908029556274, -1.054303765296936, -0.21127137541770935, -0.5783165097236633, -1.8165628910064697, 0.5581796765327454]"
1880,"[0.0024258808698505163, 0.842116117477417, 0.8973550200462341, -1.3848240375518799, -0.21319842338562012, -0.2630617916584015, 0.2944343090057373, 0.31738173961639404, -2.0627541542053223, 0.6536250114440918]"
1890,"[0.0025088528636842966, 0.8389008641242981, 0.3485758900642395, -1.771301031112671, -0.20133523643016815, 0.1758667230606079, -0.13384810090065002, 0.6033860445022583, -1.74429190158844, 0.8107470273971558]"
1900,"[1.0492647886276245, 1.768570899963379, 0.0017585684545338154, -1.6936390399932861, -0.3467960059642792, -0.1527407318353653, 0.1764175444841385, -0.21353721618652344, -1.495065450668335, 0.8267225623130798]"
1910,"[-0.9146348237991333, 0.8882205486297607, 0.3001970052719116, -2.7761082649230957, -0.07937387377023697, 0.863676130771637, 1.3658281564712524, -0.46162351965904236, -1.1695294380187988, 0.4373629093170166]"
1920,"[-0.0031188679859042168, 0.568002462387085, 0.43019425868988037, -1.9516414403915405, -0.056123778223991394, -0.5017212629318237, -0.3534797430038452, -0.7053330540657043, -2.073241710662842, 0.18087232112884521]"
1930,"[-0.010219096206128597, 0.8917707800865173, 0.3563953638076782, -2.0929346084594727, -0.2776406705379486, 0.23761871457099915, 0.0050944434478878975, 0.5886335968971252, -1.6450954675674438, 0.6691020131111145]"
1940,"[0.24886488914489746, 1.2953323125839233, 0.9685330986976624, -2.276890754699707, 0.8341778516769409, 0.17047610878944397, 0.2620687186717987, 0.33902227878570557, -2.186840534210205, 0.6201281547546387]"
1950,"[0.5510583519935608, 1.5127075910568237, 0.2430250346660614, -1.6972533464431763, -0.9101553559303284, 0.054154396057128906, 0.6150292158126831, 0.559513509273529, -1.7927802801132202, 0.8064091801643372]"
1960,"[0.5657923817634583, 0.603065013885498, -0.055786408483982086, -1.3224979639053345, -0.45682141184806824, -1.1769481897354126, 1.124326229095459, 0.5928238034248352, -1.6482864618301392, 1.1072218418121338]"
1970,"[0.5119665265083313, 1.3473495244979858, 1.6866847276687622, -1.0986332893371582, -0.4345088601112366, -0.30502158403396606, 0.548758327960968, 0.4642568826675415, -1.4188313484191895, 1.0600062608718872]"
1980,"[0.4426072835922241, 0.7136666774749756, 0.5521436929702759, -1.3423688411712646, -0.32328400015830994, -0.2809523344039917, 0.7038438320159912, 0.3301551043987274, -2.2520549297332764, 0.5665202736854553]"
1990,"[-0.4235679805278778, 0.6128537654876709, 0.01113378070294857, -1.421531081199646, -1.104352355003357, 0.36031633615493774, 0.12226882576942444, -0.8296038508415222, -2.5795493125915527, 0.33298736810684204]"
2000,"[0.41628384590148926, 1.1381018161773682, 0.26097750663757324, -1.1985197067260742, -0.029664915055036545, 0.28078562021255493, 0.6236522793769836, -0.1723884493112564, -2.637814998626709, 0.17852897942066193]"
2010,"[-0.004966012667864561, 0.3051814138889313, 0.990977942943573, -1.147993564605713, -0.15720003843307495, 0.018201950937509537, -0.11139886826276779, 0.6634950637817383, -1.8594889640808105, 0.9564493298530579]"
2020,"[-0.11042390018701553, 0.8779420852661133, 0.6206416487693787, -1.314403772354126, -0.18522587418556213, -0.8730575442314148, 0.8868760466575623, -0.10241936147212982, -1.859057068824768, 0.8131271600723267]"
2030,"[0.19145889580249786, 1.116420030593872, 0.6196761131286621, -0.9083027839660645, -0.09487509727478027, -0.311147540807724, 0.5005123615264893, 0.6741558313369751, -2.250692367553711, 0.5263640284538269]"
2040,"[0.13916797935962677, 1.117963194847107, -1.05333411693573, -2.3733420372009277, 1.7325314283370972, -1.0505785942077637, 0.4317796230316162, -0.0011171632213518023, -1.323156476020813, 0.47724649310112]"
2050,"[0.4213995039463043, 0.8423767685890198, 0.7514653205871582, -1.9250280857086182, 0.16833965480327606, -0.3610248863697052, 0.49772894382476807, -0.09375404566526413, -2.0828006267547607, 0.524089515209198]"
2060,"[-0.2613076865673065, 0.6725108027458191, 0.8162903785705566, -1.491869330406189, 0.21186576783657074, -0.8657417297363281, 0.7265466451644897, 0.07152815163135529, -1.709519624710083, 0.7494849562644958]"
2070,"[0.3488161265850067, 1.2485393285751343, 0.4869491457939148, -1.7917423248291016, -0.3994770646095276, -0.6660048365592957, 0.287764310836792, 0.4452091455459595, -2.141458034515381, 1.1068146228790283]"
2080,"[-0.3906596899032593, -0.02799340896308422, -0.3664397895336151, -0.8810144662857056, -0.26444509625434875, -0.7895706295967102, 0.03908438980579376, 1.135962963104248, -2.8432998657226562, 0.4377613067626953]"
2090,"[-0.08467833697795868, 0.6805696487426758, 1.0517215728759766, -1.9522945880889893, 0.05428498238325119, -1.1377637386322021, 0.27940833568573, -0.18365560472011566, -2.154712677001953, 0.4061714708805084]"
2100,"[-0.02679935097694397, 0.752277135848999, 0.6179137229919434, -1.873682975769043, -0.0697643831372261, -0.25621113181114197, 0.8516274690628052, -0.18756842613220215, -2.1038002967834473, 0.25625303387641907]"
2110,"[0.3580285906791687, 0.5565178394317627, 1.4924174547195435, -1.5761038064956665, 0.012972753494977951, -0.5637733936309814, -0.7577360272407532, 0.059446096420288086, -1.9260098934173584, 0.18595770001411438]"
